acousticness,added_at,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,name,popularity,preview_url,speechiness,tempo,time_signature,track_img,valence
0.341,12/28/15,The Strokes,0.401,187153,0.723,0.775,1,0.0543,-4.651,Under Control,50,https://p.scdn.co/mp3-preview/8d0745774f02097f2aae1405af73027372771bf4?cid=930456c642564135939390fde3dd06bf,0.0291,90.596,4,https://i.scdn.co/image/dd6e5a9ec2d6cc48134fcee32a13343a6863434a,0.686
9.67E-05,12/28/15,The Strokes,0.547,169273,0.599,0.679,11,0.229,-6.057,What Ever Happened?,54,https://p.scdn.co/mp3-preview/99a4d2428230c9161c7649ea085f87def420c6c3?cid=930456c642564135939390fde3dd06bf,0.0344,116.165,4,https://i.scdn.co/image/dd6e5a9ec2d6cc48134fcee32a13343a6863434a,0.583
0.312,12/28/15,The Strokes,0.452,153133,0.889,0.8,4,0.558,-3.838,12:51,59,https://p.scdn.co/mp3-preview/a9839dc7159672f037328d338cf498727f65189c?cid=930456c642564135939390fde3dd06bf,0.0379,145.056,4,https://i.scdn.co/image/dd6e5a9ec2d6cc48134fcee32a13343a6863434a,0.594
0.00367,12/28/15,The Strokes,0.605,276507,0.811,0.000116,10,0.135,-2.341,On the Other Side,45,https://p.scdn.co/mp3-preview/1768fe4a3b558c1f1f78ce834792282478d121ed?cid=930456c642564135939390fde3dd06bf,0.0316,108.992,4,https://i.scdn.co/image/df1e7c0a414f1dc9fcf388af89edf748cf27cebe,0.559
0.0126,12/28/15,The Strokes,0.515,255240,0.697,0.000343,6,0.0912,-5.85,Life Is Simple in the Moonlight,51,https://p.scdn.co/mp3-preview/013252769cece1810dc6c1340717fa898dc2d1d6?cid=930456c642564135939390fde3dd06bf,0.0313,134.893,4,https://i.scdn.co/image/c1b2df9385e01aedc5288dfa315329f4c1dd79e1,0.493
0.000182,12/28/15,The Strokes,0.516,242293,0.942,0.464,2,0.116,-4.113,One Way Trigger,58,https://p.scdn.co/mp3-preview/dcd8f76d2924aecbecf53d687ad32966b19f7876?cid=930456c642564135939390fde3dd06bf,0.036,95.996,4,https://i.scdn.co/image/b2f03b81b97e17058b57400138564213ea69620b,0.964
4.23E-05,12/28/15,The Strokes,0.491,163227,0.93,0.612,11,0.219,-6.412,50/50,49,https://p.scdn.co/mp3-preview/8765d105d37c02184e33e59dc0af61a2dbb0773b?cid=930456c642564135939390fde3dd06bf,0.0347,99.924,4,https://i.scdn.co/image/b2f03b81b97e17058b57400138564213ea69620b,0.623
0.864,12/28/15,The Strokes,0.736,182027,0.297,1.49E-05,2,0.0609,-9.648,Call Me Back,52,https://p.scdn.co/mp3-preview/7b540d9f247ca7d44c98d21512a00b749dc1fe3e?cid=930456c642564135939390fde3dd06bf,0.0349,125.851,4,https://i.scdn.co/image/c1b2df9385e01aedc5288dfa315329f4c1dd79e1,0.193
0.00595,12/28/15,The Strokes,0.57,203240,0.89,0.0112,5,0.226,-4.447,Taken for a Fool,54,https://p.scdn.co/mp3-preview/fb4980bed5c6c0ff3698cb9a235ccf988167910b?cid=930456c642564135939390fde3dd06bf,0.0559,137.04,4,https://i.scdn.co/image/c1b2df9385e01aedc5288dfa315329f4c1dd79e1,0.883
0.983,12/28/15,The Strokes,0.544,204773,0.241,0.774,4,0.101,-14.779,"Call It Fate, Call It Karma",52,https://p.scdn.co/mp3-preview/e0d5681cf0c84e2407dac7837480dfa4ca6a54d1?cid=930456c642564135939390fde3dd06bf,0.03,109.437,4,https://i.scdn.co/image/b2f03b81b97e17058b57400138564213ea69620b,0.368
0.0223,12/28/15,The Strokes,0.624,193373,0.899,0.000155,0,0.0975,-5.71,Last Nite,66,https://p.scdn.co/mp3-preview/212eceff7db8be31c0d807128555ad14942e7f05?cid=930456c642564135939390fde3dd06bf,0.0295,104.055,4,https://i.scdn.co/image/36ad5132eee494bb519cd43e70fafe427cab95de,0.797
0.0238,12/28/15,The Strokes,0.63,189227,0.908,0.592,11,0.116,-2.42,You Only Live Once,67,https://p.scdn.co/mp3-preview/2b2787123a986fa006b2cbf3d449615cf06c2919?cid=930456c642564135939390fde3dd06bf,0.0326,120.522,4,https://i.scdn.co/image/df1e7c0a414f1dc9fcf388af89edf748cf27cebe,0.968
0.00419,12/28/15,The Strokes,0.357,235547,0.775,0.285,11,0.0676,-3.364,Under Cover of Darkness,66,https://p.scdn.co/mp3-preview/93b2162121b87bfac75dd5f4ac6dcf14fd07abe2?cid=930456c642564135939390fde3dd06bf,0.054,199.853,4,https://i.scdn.co/image/c1b2df9385e01aedc5288dfa315329f4c1dd79e1,0.587
0.00425,12/28/15,The Strokes,0.538,183440,0.52,0,9,0.367,-7.46,Someday,69,https://p.scdn.co/mp3-preview/320766cb9483ef72966ebaa0369034246a100b63?cid=930456c642564135939390fde3dd06bf,0.0299,106.031,4,https://i.scdn.co/image/36ad5132eee494bb519cd43e70fafe427cab95de,0.678
0.000563,12/28/15,The Strokes,0.486,219754,0.666,0.789,9,0.101,-5.084,Reptilia,71,https://p.scdn.co/mp3-preview/8894d33d94ef1135ce87e0ac8058a6425e91e4c9?cid=930456c642564135939390fde3dd06bf,0.033,157.992,4,https://i.scdn.co/image/dd6e5a9ec2d6cc48134fcee32a13343a6863434a,0.745
0.0507,12/28/15,Diplo,0.84,277546,0.939,1.42E-05,4,0.598,-3.052,Express Yourself (feat. Nicky Da B),3,,0.233,107.976,4,https://i.scdn.co/image/56b81a138980c36ee3967733e2616154a2b3a9eb,0.365
0.000233,12/28/15,Diplo,0.686,193000,0.772,6.06E-06,8,0.111,-4.962,Revolution (feat. Faustix & Imanos and Kai) - Danny Diggz Remix,0,,0.0348,99.968,4,https://i.scdn.co/image/56b81a138980c36ee3967733e2616154a2b3a9eb,0.272
0.00834,12/28/15,Kanye West,0.548,221227,0.75,2.81E-06,7,0.166,-6.229,Through The Wire,62,https://p.scdn.co/mp3-preview/85280dd02e4dbbbf722d1b213b5b64aca6455b49?cid=930456c642564135939390fde3dd06bf,0.284,82.811,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.61
0.0175,12/28/15,Kanye West,0.56,266213,0.805,6.60E-06,10,0.235,-4.654,Two Words,51,https://p.scdn.co/mp3-preview/0e716fd81c5f8533e786d9b3927579b9706e228d?cid=930456c642564135939390fde3dd06bf,0.238,85.063,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.525
0.287,12/28/15,Kanye West,0.507,182387,0.803,0,5,0.267,-5.314,School Spirit,53,https://p.scdn.co/mp3-preview/aeb85565fac536098179773319dc298abe2835aa?cid=930456c642564135939390fde3dd06bf,0.214,86.295,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.642
0.513,12/28/15,Kanye West,0.522,324227,0.773,0,5,0.621,-5.327,Spaceship,58,https://p.scdn.co/mp3-preview/ff89d4aa560ed7f5b375ae8875edcfa505dd758d?cid=930456c642564135939390fde3dd06bf,0.22,178.073,3,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.652
0.578,12/28/15,Kanye West,0.427,193733,0.844,0,3,0.284,-4.597,Jesus Walks,63,https://p.scdn.co/mp3-preview/381f78e737bbe9b44c72dc353f7f105930897717?cid=930456c642564135939390fde3dd06bf,0.427,85.346,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.719
0.198,12/28/15,Kanye West,0.604,289493,0.652,0,11,0.493,-5.665,Get Em High,56,https://p.scdn.co/mp3-preview/fb08c02d12f6d7c09480a5207a1ba95cc94b4ec0?cid=930456c642564135939390fde3dd06bf,0.373,93.181,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.628
0.835,12/28/15,Kanye West,0.713,46173,0.286,0,5,0.668,-13.598,Workout Plan,48,https://p.scdn.co/mp3-preview/45a2f5fc4de415b4ae25ee6d149cada70e2406d1?cid=930456c642564135939390fde3dd06bf,0.935,113.628,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.763
0.0149,12/28/15,Kanye West,0.641,239880,0.743,0,11,0.225,-5.784,We Don't Care,58,https://p.scdn.co/mp3-preview/2d9ada428aed372fc62ce55c8b9966762357b746?cid=930456c642564135939390fde3dd06bf,0.175,83.14,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.604
0.184,12/28/15,Kanye West,0.643,223507,0.717,0,8,0.152,-4.876,All Falls Down,66,https://p.scdn.co/mp3-preview/bd0d1ee524f96b5166815c5ba4e3b2cbfa4a236a?cid=930456c642564135939390fde3dd06bf,0.506,90.893,4,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.455
0.0158,12/28/15,Kanye West,0.597,235500,0.848,0,9,0.374,-4.835,Touch The Sky,63,https://p.scdn.co/mp3-preview/cefdd4787a79b7ada9d14a58907567b3404bc456?cid=930456c642564135939390fde3dd06bf,0.355,106.302,4,https://i.scdn.co/image/92db1dda6ed503723c89c3cf03369c908b1393a3,0.539
0.00728,12/28/15,Kanye West,0.625,311867,0.726,0,10,0.318,-7.731,Stronger,76,https://p.scdn.co/mp3-preview/4aef57f41599d325d774bd92bcfdae896581e2f9?cid=930456c642564135939390fde3dd06bf,0.155,103.98,4,https://i.scdn.co/image/01bb4663dcfa3b8b4fd405ef493dfe447805aa57,0.479
0.00376,12/28/15,Kanye West,0.435,207000,0.802,0,1,0.467,-6.871,Good Life,67,https://p.scdn.co/mp3-preview/2c3fd0c08906bedf378ed11c9d251bcc2388a491?cid=930456c642564135939390fde3dd06bf,0.324,84.267,4,https://i.scdn.co/image/01bb4663dcfa3b8b4fd405ef493dfe447805aa57,0.461
0.0285,12/28/15,JAY Z,0.632,201453,0.796,0,5,0.277,-3.978,Why I Love You,47,https://p.scdn.co/mp3-preview/eeceed83782ed526e46644670cc80d8e5746cd7d?cid=930456c642564135939390fde3dd06bf,0.0371,125.33,4,https://i.scdn.co/image/53a873782700273b05ceb310699cb22d08b345ae,0.351
0.0267,12/28/15,JAY Z,0.401,300960,0.813,0,1,0.0848,-4.587,Murder To Excellence,48,https://p.scdn.co/mp3-preview/f1fa702984a23f0d4c9416c5714c3ca527f5045e?cid=930456c642564135939390fde3dd06bf,0.452,174.815,4,https://i.scdn.co/image/53a873782700273b05ceb310699cb22d08b345ae,0.535
0.443,12/28/15,JAY Z,0.731,140747,0.561,0,4,0.243,-6.933,Gotta Have It,54,https://p.scdn.co/mp3-preview/53b0c8e05a134d5b3ed9a4418bcc3819dfc12397?cid=930456c642564135939390fde3dd06bf,0.272,149.987,4,https://i.scdn.co/image/53a873782700273b05ceb310699cb22d08b345ae,0.279
0.135,12/28/15,JAY Z,0.786,219333,0.868,0,1,0.218,-5.503,Ni**as In Paris,76,https://p.scdn.co/mp3-preview/b200c889c3a54697737e1327d5b2ab5eddef6987?cid=930456c642564135939390fde3dd06bf,0.3,140.024,4,https://i.scdn.co/image/53a873782700273b05ceb310699cb22d08b345ae,0.785
0.134,12/28/15,Kanye West,0.359,229147,0.662,0,1,0.0907,-2.843,Bound 2,66,https://p.scdn.co/mp3-preview/4a1304db962169023b1cccc50dbdc12e7ccd24b6?cid=930456c642564135939390fde3dd06bf,0.0466,152.096,4,https://i.scdn.co/image/87982737e43f86e172dbf9897f6e437fde2d7caf,0.296
0.000501,12/28/15,Major Lazer,0.584,252840,0.938,0.369,6,0.24,-4.93,Jah No Partial (feat. Flux Pavilion),46,https://p.scdn.co/mp3-preview/4ce091f05d11b2e52b91d8658ea8fe8cbe7ac2ef?cid=930456c642564135939390fde3dd06bf,0.0487,139.993,4,https://i.scdn.co/image/d41c5ee9ad4edc9f81ae98f7165195fbdde2e0e4,0.39
0.113,12/26/15,Vampire Weekend,0.804,178667,0.695,0.00378,9,0.411,-5.621,White Sky,29,https://p.scdn.co/mp3-preview/362c3243bb712704c342529030b373339062d0d3?cid=930456c642564135939390fde3dd06bf,0.0675,102.048,3,https://i.scdn.co/image/966ad82c826398ae3d6283b6afda87a4efe514d5,0.943
0.273,12/26/15,Vampire Weekend,0.659,243000,0.453,0.44,0,0.182,-6.226,The Kids Donâ€™t Stand A Chance,49,https://p.scdn.co/mp3-preview/4ba022925c15738d1f89049b16b77bd3674b68aa?cid=930456c642564135939390fde3dd06bf,0.0365,140.015,4,https://i.scdn.co/image/7601fd72149eeb51f929c55058ba9aea1a416bf2,0.902
0.541,12/26/15,Vampire Weekend,0.482,221600,0.559,0.00273,5,0.223,-5.454,Walcott,50,https://p.scdn.co/mp3-preview/d2ae00ba606e54269340de5cb5dd094656e21b1b?cid=930456c642564135939390fde3dd06bf,0.0296,80.777,4,https://i.scdn.co/image/7601fd72149eeb51f929c55058ba9aea1a416bf2,0.616
0.291,12/26/15,Vampire Weekend,0.68,159760,0.641,0.418,7,0.174,-9.443,I Stand Corrected,47,https://p.scdn.co/mp3-preview/024aa1110214e121321e5a95543f9d0ce4175974?cid=930456c642564135939390fde3dd06bf,0.0963,160.01,4,https://i.scdn.co/image/7601fd72149eeb51f929c55058ba9aea1a416bf2,0.125
0.0394,12/26/15,Vampire Weekend,0.89,193000,0.576,0.00311,9,0.0776,-7.846,One (Blakeâ€™s Got A New Face),46,https://p.scdn.co/mp3-preview/ef685b7e2146aab6ed551c7f17dfec9f9d360b85?cid=930456c642564135939390fde3dd06bf,0.0432,109.996,4,https://i.scdn.co/image/7601fd72149eeb51f929c55058ba9aea1a416bf2,0.742
0.224,12/26/15,Vampire Weekend,0.524,176467,0.709,0.193,7,0.0849,-5.874,Campus,51,https://p.scdn.co/mp3-preview/cc32d70185953d5ed35d8bf86f5e03dd5d5c476f?cid=930456c642564135939390fde3dd06bf,0.0632,108.68,3,https://i.scdn.co/image/7601fd72149eeb51f929c55058ba9aea1a416bf2,0.593
0.292,12/26/15,Vampire Weekend,0.69,235733,0.363,0.422,2,0.0796,-15.782,Taxi Cab,48,https://p.scdn.co/mp3-preview/112405a98ba2c7d198ee8db60bbbec880d312f28?cid=930456c642564135939390fde3dd06bf,0.066,167.979,4,https://i.scdn.co/image/67c2a7eb19dadb5ebbc8d7577a0b1efa949304cf,0.716
0.0827,12/26/15,Vampire Weekend,0.615,150240,0.642,5.08E-06,0,0.385,-8.334,California English,45,https://p.scdn.co/mp3-preview/9e5fb653642580ef92e6e26830790a1d95d5f68c?cid=930456c642564135939390fde3dd06bf,0.321,164.464,4,https://i.scdn.co/image/67c2a7eb19dadb5ebbc8d7577a0b1efa949304cf,0.664
0.112,12/26/15,Vampire Weekend,0.785,178667,0.692,0.00505,9,0.326,-5.647,White Sky,50,https://p.scdn.co/mp3-preview/3d58c03e6fc6ef307bf025f25d703cf620f872bb?cid=930456c642564135939390fde3dd06bf,0.0776,102.019,3,https://i.scdn.co/image/67c2a7eb19dadb5ebbc8d7577a0b1efa949304cf,0.945
0.255,12/26/15,Vampire Weekend,0.668,205960,0.822,1.72E-05,0,0.349,-4.861,Finger Back,50,https://p.scdn.co/mp3-preview/9df54ae69f42e80912e9fc30c43dd27b7f77d8b6?cid=930456c642564135939390fde3dd06bf,0.0855,100.934,4,https://i.scdn.co/image/84883a8fc5dc7f4019838562a5e258019c661300,0.709
0.717,12/26/15,Vampire Weekend,0.345,237973,0.313,0.000822,4,0.1,-10.098,Hannah Hunt,58,https://p.scdn.co/mp3-preview/3eb1c8dce4f0fdb31f6ed8887b1cfefd66a62336?cid=930456c642564135939390fde3dd06bf,0.0681,207.969,4,https://i.scdn.co/image/84883a8fc5dc7f4019838562a5e258019c661300,0.166
0.45,12/26/15,Vampire Weekend,0.486,213413,0.72,0,0,0.135,-7.132,Don't Lie,51,https://p.scdn.co/mp3-preview/b2479d94a3caddf976b038120da3979b63055967?cid=930456c642564135939390fde3dd06bf,0.0304,180.112,4,https://i.scdn.co/image/84883a8fc5dc7f4019838562a5e258019c661300,0.819
0.142,12/26/15,Vampire Weekend,0.644,202667,0.811,0.000629,11,0.169,-7.681,Unbelievers,65,https://p.scdn.co/mp3-preview/6604c439349ff41e43628278d3ca3ebe30a92ff0?cid=930456c642564135939390fde3dd06bf,0.0499,154.903,4,https://i.scdn.co/image/84883a8fc5dc7f4019838562a5e258019c661300,0.837
0.591,12/26/15,Vampire Weekend,0.624,251627,0.724,7.79E-06,10,0.101,-7.113,Step,64,https://p.scdn.co/mp3-preview/581a57693467c43948ff4e0c3620ea7ae28ab2cc?cid=930456c642564135939390fde3dd06bf,0.101,78.008,4,https://i.scdn.co/image/84883a8fc5dc7f4019838562a5e258019c661300,0.62
0.114,12/26/15,Vampire Weekend,0.694,195733,0.711,0.00124,0,0.0433,-4.237,Oxford Comma,60,https://p.scdn.co/mp3-preview/4eff744f8eb466e0d27082132e9cef2895c747df?cid=930456c642564135939390fde3dd06bf,0.0517,119.516,4,https://i.scdn.co/image/7601fd72149eeb51f929c55058ba9aea1a416bf2,0.974
0.0104,12/26/15,Vampire Weekend,0.548,137760,0.816,0.0543,2,0.152,-4.478,A-Punk,65,https://p.scdn.co/mp3-preview/ce3001b756ed7af0d68d63b12cf9d5b305641661?cid=930456c642564135939390fde3dd06bf,0.0499,174.993,4,https://i.scdn.co/image/7601fd72149eeb51f929c55058ba9aea1a416bf2,0.858
0.00933,12/26/15,Foster The People,0.651,267827,0.866,0,1,0.113,-3.831,Best Friend,61,https://p.scdn.co/mp3-preview/a8b9588da8a652e234a2b3cf8d3566879677798c?cid=930456c642564135939390fde3dd06bf,0.0584,113.945,4,https://i.scdn.co/image/ad1ae891423adf3842ad505d10b72c148caeccd5,0.803
0.42,12/26/15,ClÃ©ment Bcx,0.757,174261,0.627,0.000868,10,0.117,-6.441,Miracle in the Middle of My Heart - Radio Edit,41,https://p.scdn.co/mp3-preview/84f94b4fc268ba432bcbfb2e2698022a99124194?cid=930456c642564135939390fde3dd06bf,0.0284,115.017,4,https://i.scdn.co/image/c8a52b27f7940e0bff375b976443f09319a72da4,0.218
0.00185,12/26/15,Vinyl Pinups,0.611,154076,0.858,0.00727,9,0.23,-4.581,Gold Rays,49,https://p.scdn.co/mp3-preview/3298637c956c62a65923734a0b0b260cd84889b2?cid=930456c642564135939390fde3dd06bf,0.0363,131.997,4,https://i.scdn.co/image/aac7ae0e2044f584fb516e27c69ff0960a11f729,0.96
0.598,12/26/15,Sorcha Richardson,0.689,322819,0.486,0.179,9,0.109,-8.362,Petrol Station,18,,0.127,89.983,4,https://i.scdn.co/image/92f2fea6565a3bec6f74d4517cdbb4f48831f7c5,0.289
0.114,12/26/15,TheFatRat,0.53,290467,0.69,0.00217,1,0.0969,-3.591,Monody (feat. Laura Brehm),67,https://p.scdn.co/mp3-preview/1e941e6a6dc30a1307138cde316f7d87e99b833e?cid=930456c642564135939390fde3dd06bf,0.035,107.014,4,https://i.scdn.co/image/010076bb6d328f9e481c27740701a839cb004015,0.217
0.252,12/26/15,St. South,0.665,286154,0.77,0.223,11,0.39,-5.286,Get Good (Infinitefreefall Remix),57,https://p.scdn.co/mp3-preview/62b21faa211b2d57a2b9b4500405f34ba169a583?cid=930456c642564135939390fde3dd06bf,0.0329,90.978,4,https://i.scdn.co/image/3e2d38f4e4d96459de1c0d537f9ef1480b8b34ed,0.378
0.338,12/26/15,Marcus Marr,0.828,222067,0.744,0.000774,2,0.158,-4.932,The Trouble with Us,6,,0.0646,121.09,4,https://i.scdn.co/image/88b70a45211775dcc57012432e5583f22812e502,0.824
0.864,12/26/15,Atlas Bound,0.587,224627,0.315,0.334,0,0.101,-13.234,Landed on Mars,17,,0.0475,99.754,4,https://i.scdn.co/image/3d2fc7b447ea6d6ff55b1cf1bac5292774fad314,0.412
0.00424,12/26/15,TheFatRat,0.707,249286,0.88,0.0379,4,0.0534,-3.211,Unity,66,https://p.scdn.co/mp3-preview/2d6cb1ecdd4f36f0d25ae3667a1e5cc391f6747a?cid=930456c642564135939390fde3dd06bf,0.0317,105.003,4,https://i.scdn.co/image/393ed02ee801bd2529efb33dce8770986eb728fe,0.571
0.0444,12/26/15,Shaun Frank,0.677,284256,0.929,0.228,7,0.101,-3.917,Heaven - Radio Edit,54,https://p.scdn.co/mp3-preview/10089eb1917ced371f732166f9188c65e9a8ce02?cid=930456c642564135939390fde3dd06bf,0.0512,126.019,4,https://i.scdn.co/image/9222220addf453e7feee8398b518d79201361874,0.189
0.472,12/26/15,Beach House,0.567,348440,0.865,0.000437,1,0.0845,-7.401,Take Care,51,https://p.scdn.co/mp3-preview/ceac62a59dca0c0732b70797a3c194964401e5dc?cid=930456c642564135939390fde3dd06bf,0.0289,110.851,3,https://i.scdn.co/image/dd5907f754daaa057499bb0c5c2d9bbd5d96aaa9,0.433
0.0603,12/26/15,Beach House,0.637,322760,0.548,0.0842,5,0.0785,-6.527,Walk in the Park,47,https://p.scdn.co/mp3-preview/107212d6353af9bf83b7577703e58bae5e54abc3?cid=930456c642564135939390fde3dd06bf,0.0253,141.387,4,https://i.scdn.co/image/dd5907f754daaa057499bb0c5c2d9bbd5d96aaa9,0.867
0.861,12/26/15,Beach House,0.612,288720,0.476,0.00401,8,0.147,-8.256,Zebra,54,https://p.scdn.co/mp3-preview/d610b107b38b6991d2bab9cb2d2be72b3734b770?cid=930456c642564135939390fde3dd06bf,0.0275,118.383,3,https://i.scdn.co/image/dd5907f754daaa057499bb0c5c2d9bbd5d96aaa9,0.252
0.0106,12/26/15,Beach House,0.346,301867,0.808,0.685,11,0.247,-5.791,Lazuli,58,https://p.scdn.co/mp3-preview/533d3fc2d44168290971fdd649018d70928b3e2c?cid=930456c642564135939390fde3dd06bf,0.0302,219.331,4,https://i.scdn.co/image/e3f34909928a7dafd1aede9cd6469103d87dae20,0.711
0.381,12/26/15,Beach House,0.49,368547,0.464,0.894,1,0.0555,-7.478,PPP,51,https://p.scdn.co/mp3-preview/07b55f085888c25949251d8e1dbcd0adf567be79?cid=930456c642564135939390fde3dd06bf,0.0284,104.896,3,https://i.scdn.co/image/53a426779cd300cf51418a981196289451fcb6d5,0.143
0.0369,12/26/15,Beach House,0.448,258653,0.733,0.0425,3,0.169,-6.238,Myth,58,https://p.scdn.co/mp3-preview/cb6095536e4f820735e720d6b2ea2726f252e6ba?cid=930456c642564135939390fde3dd06bf,0.0292,142.008,4,https://i.scdn.co/image/e3f34909928a7dafd1aede9cd6469103d87dae20,0.404
0.296,12/26/15,Kygo,0.614,364818,0.814,0.382,9,0.0645,-9.731,Epsilon - Original Mix,57,https://p.scdn.co/mp3-preview/27724f6c65fa205eaa98798431c4677542cc535f?cid=930456c642564135939390fde3dd06bf,0.0515,128.024,4,https://i.scdn.co/image/71068b56ef84aa3f1065548f364b4fabdfc5a18b,0.352
0.59,12/26/15,Kyla La Grange,0.674,399013,0.678,0.222,10,0.051,-8.452,Cut Your Teeth - Kygo Remix,67,https://p.scdn.co/mp3-preview/5a6052090dd3213dedc68351838f67f9ebad35b0?cid=930456c642564135939390fde3dd06bf,0.0406,99.985,4,https://i.scdn.co/image/37f930dc0cd8b2ac1bb01f7661190d0ae8e751ea,0.467
0.879,12/26/15,Kygo,0.4,226345,0.323,0.000571,2,0.103,-10.831,Firestone - Live Acoustic Version,65,https://p.scdn.co/mp3-preview/2fca8a801712b07be825d3a9d99cfdb70f5bc806?cid=930456c642564135939390fde3dd06bf,0.0328,105.337,4,https://i.scdn.co/image/df706b5db2af83284fcd8840521967b90767eb66,0.276
0.623,12/26/15,Kygo,0.686,289987,0.678,0.719,10,0.0971,-8.063,ID - Ultra Music Festival Anthem,65,https://p.scdn.co/mp3-preview/5ed3711e17f2c788fbb8b894be0fcbea13b6f21f?cid=930456c642564135939390fde3dd06bf,0.0425,105.005,4,https://i.scdn.co/image/cd67e6f29fff38fc581e84bab978bd3e16a35d4a,0.346
0.567,12/26/15,Kygo,0.659,184760,0.796,0.0506,0,0.141,-7.29,Sexual Healing - Kygo Radio Edit,54,https://p.scdn.co/mp3-preview/9e59f00e75b4792027c9706a82e02d2ba2d13cc0?cid=930456c642564135939390fde3dd06bf,0.0347,100.975,4,https://i.scdn.co/image/9c6a84f38ed85177e6084044b4fc87b54c6ec86e,0.46
0.261,12/26/15,Kygo,0.679,236683,0.576,0.000113,4,0.366,-6.609,Nothing Left,68,https://p.scdn.co/mp3-preview/b8ab3ba12d30be95dacc171d7c4cde03405015d2?cid=930456c642564135939390fde3dd06bf,0.0402,154.09,4,https://i.scdn.co/image/b19def9a6b6cdb3be8ef4b2ceb239bd14e938107,0.325
0.155,12/26/15,Kygo,0.679,222801,0.662,0,8,0.152,-6.069,Stole the Show,40,https://p.scdn.co/mp3-preview/96da8840ae7ebe5c12056d9e34d932469a991b55?cid=930456c642564135939390fde3dd06bf,0.174,99.879,4,https://i.scdn.co/image/d345ab2a8278434f1c8cc936ace70da02ac845fb,0.434
0.0859,12/26/15,Just A Gent,0.765,243208,0.885,0.000181,9,0.0738,-3.794,Heavy as a Heartbreak (feat. Lanks),1,,0.0592,150.093,4,https://i.scdn.co/image/0f03fe0062c80c5eb34ecbdbac97da736380b90b,0.195
0.0837,12/26/15,Mating Ritual,0.407,214944,0.86,0.0252,10,0.199,-3.93,I Wear Glasses,48,https://p.scdn.co/mp3-preview/978e651eef24e5fe75fb80f938ec7e0a0d4d82c9?cid=930456c642564135939390fde3dd06bf,0.0642,147.948,4,https://i.scdn.co/image/37928e620bd41c7a90428a4bcb715c8d7589be54,0.346
0.00346,12/26/15,Major Lazer,0.723,176561,0.809,0.00123,7,0.565,-3.081,Lean On (feat. MÃ˜ & DJ Snake),79,https://p.scdn.co/mp3-preview/a2fb514286bfd42f6b823f29ec3d965d90b89fb4?cid=930456c642564135939390fde3dd06bf,0.0625,98.007,4,https://i.scdn.co/image/25c94ed54d2cd65ff9ad182f6a72c62f5e657fbe,0.271
0.48,12/26/15,Kacy Hill,0.632,200947,0.537,1.76E-06,1,0.0796,-6.736,Arm's Length,54,https://p.scdn.co/mp3-preview/d0c2baf082844605de95c4721374cce17c315ad0?cid=930456c642564135939390fde3dd06bf,0.024,97.02,4,https://i.scdn.co/image/f1d351d2dd5fecb36d0a100c3f54fbdcb1de8a64,0.405
0.0225,12/26/15,Hippo Campus,0.443,212885,0.719,0,5,0.227,-5.555,Suicide Saturday,53,https://p.scdn.co/mp3-preview/2bdea0d440c69f0b49bc1f7223a34d1f4ddbd13e?cid=930456c642564135939390fde3dd06bf,0.033,155.895,4,https://i.scdn.co/image/dba8f9d30ed65b028454c3332bc888100731413e,0.553
0.00937,12/26/15,Felix Jaehn,0.837,295813,0.559,0.404,0,0.11,-7.527,Shine - Extended Mix,41,https://p.scdn.co/mp3-preview/23b245ac93a9fc78d8c413aab90b96b70a207199?cid=930456c642564135939390fde3dd06bf,0.0398,123.997,4,https://i.scdn.co/image/f268dc380d1aecf779814972e7776f8af69adc03,0.438
0.0435,12/26/15,The Chainsmokers,0.713,226739,0.802,0.00377,4,0.309,-7.055,Roses,85,https://p.scdn.co/mp3-preview/551ca104a8e572832a6873d5d6b205c430e291fd?cid=930456c642564135939390fde3dd06bf,0.0561,100.001,4,https://i.scdn.co/image/d116e5ec74862d1f64a5b996131ffc1d1758730c,0.339
0.0202,12/26/15,Cold War Kids,0.468,200360,0.692,2.39E-06,2,0.523,-4.015,First,23,,0.0295,78.009,4,https://i.scdn.co/image/4517816fb40750bc54014d239ca64ac409c273da,0.574
